subject_id	predicate_id	source_language	source_value	translation_language	translation_value	translator	translator_expertise	translation_date	translation_provider	translation_status	comment	synonym_type	status_history	source	source_version	type
SYMP:0000132	IAO:0000115	en	Necrosis is a general symptom where death of a portion of tissue differentially affected by local injury (as loss of blood supply, corrosion, burning, or the local lesion of a disease).	es	La necrosis es un síntoma general de muerte de una porción de tejido afectada diferencialmente por una lesión local (como la pérdida de riego sanguíneo, la corrosión, la quemadura o la lesión local de una enfermedad).	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000136	IAO:0000115	en	A skin lesion that is characterized by a break in skin with loss of surface tissue, disintegration and necrosis of epithelial tissue, and often pus.	es	Lesión cutánea que se caracteriza por una rotura de la piel con pérdida del tejido superficial, desintegración y necrosis del tejido epitelial y, a menudo, pus.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000139	IAO:0000115	en	A respiratory system and chest symptom that is characterized by a sudden violent spasmodic audible expiration of breath through the nose and mouth especially as a reflex act following irritation of the nasal mucous membrane.	es	Síntoma del aparato respiratorio y del tórax que se caracteriza por una espiración repentina, violenta, espasmódica y audible a través de la nariz y la boca, especialmente como acto reflejo tras una irritación de la mucosa nasal.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000141	IAO:0000115	en	A nervous system symptom that is characterized by an abnormal increase in muscle tone or stiffness of muscle, which might interfere with movement, speech, or be associated with discomfort or pain.	es	Síntoma del sistema nervioso que se caracteriza por un aumento anormal del tono muscular o rigidez del músculo, que puede interferir con el movimiento, el habla o estar asociado a molestias o dolor.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000156	IAO:0000115	en	Thirst is a general symptom characterized by a sensation of dryness in the mouth and throat associated with a desire for liquids.	es	La sed es un síntoma general caracterizado por una sensación de sequedad en la boca y la garganta asociada a un deseo de líquidos.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000162	IAO:0000115	en	Tremor is a generial symptom characterized by a trembling or shaking usually from physical weakness, emotional stress, or disease.	es	El temblor es un síntoma genérico caracterizado por un temblor o sacudida que suele deberse a debilidad física, estrés emocional o enfermedad.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000164	IAO:0000115	en	A coordination symptom that is characterized by a loss of complicated body movements, which may be caused by disease, injury, or toxins.	es	Un síntoma de coordinación que se caracteriza por una pérdida de movimientos corporales complicados, que puede estar causada por una enfermedad, una lesión o toxinas.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000174	IAO:0000115	en	A nutrition, metabolism, and development symptom that is characterized by the unintended loss of weight and lean body tissue characteristic of many diseases (as cancer, tuberculosis, and AIDS).	es	Un síntoma de nutrición, metabolismo y desarrollo que se caracteriza por la pérdida involuntaria de peso y tejido corporal magro característica de muchas enfermedades (como el cáncer, la tuberculosis y el SIDA).	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000178	IAO:0000115	en	A weight symptom that is characterized by a reduction of the total body mass, by a mean loss of fluid, body fat (adipose tissue), or lean mass (namely bone mineral deposits, muscle, tendon, and other connective tissue). Weight loss can either occur unintentionally because of malnourishment or an underlying disease.	es	Un síntoma de peso que se caracteriza por una reducción de la masa corporal total, por una pérdida media de líquido, grasa corporal (tejido adiposo) o masa magra (concretamente depósitos minerales óseos, músculo, tendón y otro tejido conectivo). La pérdida de peso puede producirse de forma involuntaria debido a la desnutrición o a una enfermedad subyacente.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000185	IAO:0000115	en	A fatigue that is characterized by a feeling of exhaustion in strength, endurance, and vigor.	es	Una fatiga que se caracteriza por una sensación de agotamiento de la fuerza	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000186	IAO:0000115	en	A fatigue that is characterized by a feeling of weariness (bodily or mental) or feeling of weakness.  Exhaustion is a shorter-lived form of fatigue that can be experienced emotionally, mentally, and physically.	es	Fatiga que se caracteriza por una sensación de cansancio (corporal o mental) o de debilidad.  El agotamiento es una forma más breve de fatiga que puede experimentarse emocional, mental y físicamente.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000187	IAO:0000115	en	A fatigue that is characterized by a feeling of a lessened capacity for work and reduced efficiency of accomplishment, usually accompanied by a sense of weariness and fatigue.	es	Cansancio que se caracteriza por una sensación de disminución de la capacidad de trabajo y de reducción de la eficacia en la realización, acompañada generalmente de una sensación de cansancio y fatiga.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000197	IAO:0000115	en	A reproductive system symptom that is characterized by the expulsion of a fetus at any time before completion of pregnancy and is often due to infection.	es	Síntoma del aparato reproductor que se caracteriza por la expulsión de un feto en cualquier momento antes de la finalización del embarazo y que suele deberse a una infección.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000198	IAO:0000115	en	A reproductive system symptom that is characterized by the spontaneous expulsion of a human fetus before it is viable and especially between the 12th and 28th weeks of gestation.	es	Síntoma del aparato reproductor que se caracteriza por la expulsión espontánea de un feto humano antes de que sea viable y especialmente entre las semanas 12 y 28 de gestación.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000199	IAO:0000115	en	An abortion that is characterized by the natural occurring expulsion of a nonviable fetus.	es	Un aborto que se caracteriza por la expulsión natural de un feto no viable.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000201	IAO:0000115	en	A meningoencephalitis that is characterized by a severe and sudden onset.	es	Una meningoencefalitis que se caracteriza por un inicio grave y repentino.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000207	IAO:0000115	en	A fever that is characterized by the state of being free from fever.	es	Fiebre que se caracteriza por el estado de estar libre de fiebre.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000213	IAO:0000115	en	An aphasia that is characterized by a pathological loss of the ability to write.	es	Afasia que se caracteriza por una pérdida patológica de la capacidad de escribir.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000214	IAO:0000115	en	An aphasia that is characterized by a severe problem with recalling words or names.	es	Una afasia que se caracteriza por un grave problema para recordar palabras o nombres.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000215	IAO:0000115	en	An aphasia that is characterized by a loss of ability to comprehend speech.	es	Una afasia que se caracteriza por la pérdida de capacidad para comprender el habla.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000216	IAO:0000115	en	An aphasia that is characterized by a loss of ability to speak.	es	Afasia caracterizada por la pérdida de la capacidad de hablar.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000217	IAO:0000115	en	An aphasia that is characterized by a loss of ability to form words.	es	Afasia caracterizada por la pérdida de la capacidad de formar palabras.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000218	IAO:0000115	en	An aphasia that is characterized by a loss of ability to properly enunciate words.	es	Una afasia que se caracteriza por una pérdida de capacidad para enunciar correctamente las palabras.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000219	IAO:0000115	en	An inability to comprehend speech that is characterized by an inability to understand spoken, written, or tactile speech symbols that results from damage (as by a brain lesion) to an area of the brain (as Wernicke's area) concerned with language.	es	Una incapacidad para comprender el habla que se caracteriza por una incapacidad para comprender símbolos del habla hablada, escrita o táctil que resulta de un daño (como por una lesión cerebral) en un área del cerebro (como el área de Wernicke) relacionada con el lenguaje.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0000226	IAO:0000115	en	A cardiac fibrillation consisting of a very rapid uncoordinated contractions of the atria of the heart resulting in a lack of synchronism between heartbeat and pulse beat.	es	Fibrilación cardiaca consistente en contracciones muy rápidas y descoordinadas de las aurículas del corazón que provocan una falta de sincronismo entre los latidos del corazón y el pulso.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
