subject_id	predicate_id	source_language	source_value	translation_language	translation_value	translator	translator_expertise	translation_date	translation_provider	translation_status	comment	synonym_type	status_history	source	source_version	type	backtranslation	backtranslator	backtranslation_date	triager_id	translation_confidence	confidence_details	reviewer	reviewer_expertise
SYMP:0000009	IAO:0000115	en	A skin and integumentary tissue symptom that is characterized by a fluid-filled elevation of the epidermis.	es	Un síntoma de la piel y los tejidos tegumentarios que se caracteriza por una elevación de la epidermis llena de líquido.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A symptom of the skin and integumentary tissues characterized by a fluid-filled elevation of the epidermis.	Google Translate	2026-02-14	c2d6bba27c9c87c	0.75	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 1fd909353f8a884
  diff: wordToken[100%]:stemmed|stopwords
  score: 0.75
- method: backtranslation-comparison
  diff: wordToken[100%]:stemmed|stopwords
  score: 0.75
"	triager	ALGORITHM
SYMP:0000009	IAO:0000115	en	A skin and integumentary tissue symptom that is characterized by a fluid-filled elevation of the epidermis.	es	Un síntoma de la piel y del tejido tegumentario que se caracteriza por una elevación de la epidermis llena de líquido.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										1fd909353f8a884				
SYMP:0000009	rdfs:label	en	blister	es	ampolla	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	blister	Google Translate	2026-02-14	07b29fc0dcd5171	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 3395014ac331d18
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000009	rdfs:label	en	blister	es	ampolla	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										3395014ac331d18				
SYMP:0000012	IAO:0000115	en	A vision symptom that is characterized by a decreased clarity or sharpness in vision, which can be caused by eye conditions myopia or hyperopia.	es	Un síntoma de la visión que se caracteriza por una disminución de la claridad o nitidez en la visión, que puede estar causada por afecciones oculares como la miopía o la hipermetropía.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A vision symptom characterized by a decrease in clarity or sharpness in vision, which may be caused by eye conditions such as myopia or hyperopia.	Google Translate	2026-02-14	80956ba60d32da1	0.6297	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 64354bc4bff9bac
  diff: wordToken[81.25%]:stemmed|stopwords
  score: 0.6094
- method: backtranslation-comparison
  diff: wordToken[86.67%]:stemmed|stopwords
  score: 0.65
"		
SYMP:0000012	IAO:0000115	en	A vision symptom that is characterized by a decreased clarity or sharpness in vision, which can be caused by eye conditions myopia or hyperopia.	es	Un síntoma visual que se caracteriza por una disminución de la claridad o agudeza en la visión, que puede ser causado por afecciones oculares como miopía o hipermetropía.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										64354bc4bff9bac				
SYMP:0000012	rdfs:label	en	blurred vision	es	visión borrosa	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	blurred vision	Google Translate	2026-02-14	619bae6d93041ec	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 207f17cc1b86054
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000012	rdfs:label	en	blurred vision	es	visión borrosa	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										207f17cc1b86054				
SYMP:0000015	rdfs:label	en	giddiness	es	vértigo	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	vertigo	Google Translate	2026-02-14	c1d94fa79351473	0	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: c8631e15c314a57
  diff: .na.character
  score: 0.0
- method: backtranslation-comparison
  diff: .na.character
  score: 0.0
"		
SYMP:0000015	rdfs:label	en	giddiness	es	mareo	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										c8631e15c314a57				
SYMP:0000016	IAO:0000115	en	A balance symptom that is characterized by a disturbance of consciousness characterized by inability to engage in orderly thought or by lack of power to distinguish, choose, or act decisively.	es	Un síntoma de equilibrio que se caracteriza por una alteración de la consciencia caracterizada por la incapacidad para dedicarse a pensamientos ordenados o por la falta de poder para distinguir, elegir o actuar con decisión.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A symptom of imbalance characterized by an alteration of consciousness marked by an inability to engage in orderly thoughts or by a lack of power to distinguish, choose, or act decisively.	Google Translate	2026-02-14	7ab78cf37cf94ca	0.60765	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 48186102364379e
  diff: wordToken[77.78%]:stopwords
  score: 0.6222
- method: backtranslation-comparison
  diff: chr:punct;wordToken[81.25%]:stemmed|stopwords
  score: 0.5931
"		
SYMP:0000016	IAO:0000115	en	A balance symptom that is characterized by a disturbance of consciousness characterized by inability to engage in orderly thought or by lack of power to distinguish, choose, or act decisively.	es	Un síntoma de equilibrio que se caracteriza por una alteración de la conciencia caracterizada por la incapacidad de pensar de forma ordenada o por la falta de poder distinguir, elegir o actuar con decisión.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										48186102364379e				
SYMP:0000016	rdfs:label	en	confusion	es	confusión	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	confusion	Google Translate	2026-02-14	8a7a8a721ffe30c	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: a7a434005a94c6b
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000016	rdfs:label	en	confusion	es	confusión	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										a7a434005a94c6b				
SYMP:0000017	rdfs:label	en	crinkle	es	arruga	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	wrinkle	Google Translate	2026-02-14	6402b86fd828bd1	0.5	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 1fc6f59eb2f14c5
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: .na.character
  score: 0.0
"		
SYMP:0000017	rdfs:label	en	crinkle	es	arruga	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										1fc6f59eb2f14c5				
SYMP:0000018	rdfs:label	en	darkening of skin	es	oscurecimiento de la piel	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	darkening of the skin	Google Translate	2026-02-14	9020363e7a7cb9b	0.9	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 633951d05823f23
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: wordToken[100%]:stopwords
  score: 0.8
"	triager	ALGORITHM
SYMP:0000018	rdfs:label	en	darkening of skin	es	oscurecimiento de la piel	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										633951d05823f23				
SYMP:0000019	rdfs:label	en	deafness	es	sordera	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	deafness	Google Translate	2026-02-14	95ffab688fb62e1	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 73fdba806190f95
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000019	rdfs:label	en	deafness	es	sordera	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										73fdba806190f95				
SYMP:0000020	IAO:0000115	en	A nutrition, metabolism, and development symptom that is characterized by an abnormal depletion of body fluids.	es	Un síntoma de nutrición, metabolismo y desarrollo que se caracteriza por una depleción anormal de los fluidos corporales.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A symptom of nutrition, metabolism, and development characterized by an abnormal depletion of body fluids.	Google Translate	2026-02-14	036c389971cfcd7	0.7173	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: fb7dad42ca8bd32
  diff: wordToken[81.82%]:stopwords
  score: 0.6546
- method: backtranslation-comparison
  diff: chr:punct;wordToken[100%]:stopwords
  score: 0.78
"		
SYMP:0000020	IAO:0000115	en	A nutrition, metabolism, and development symptom that is characterized by an abnormal depletion of body fluids.	es	Un síntoma de nutrición, metabolismo y desarrollo que se caracteriza por un agotamiento anormal de los líquidos corporales.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										fb7dad42ca8bd32				
SYMP:0000020	rdfs:label	en	dehydration	es	deshidratación	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	dehydration	Google Translate	2026-02-14	cc33c9c8dd78df2	0.5	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 7551ca0ad95f193
  diff: .na.character
  score: 0.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"		
SYMP:0000020	rdfs:label	en	dehydration	es	deshidración	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										7551ca0ad95f193				
SYMP:0000021	IAO:0000115	en	A neurological and physiological symptom that is characterized by a mental disturbance characterized by confusion, disordered speech, and hallucinations.	es	Un síntoma neurológico y fisiológico que se caracteriza por una alteración mental caracterizada por confusión, trastornos del habla y alucinaciones.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A neurological and physiological symptom characterized by a mental alteration marked by confusion, speech disorders, and hallucinations.	Google Translate	2026-02-14	14ed40925102fec	0.6371500000000001	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 0450b13e1d21a38
  diff: wordToken[84.62%]:stopwords
  score: 0.677
- method: backtranslation-comparison
  diff: chr:punct;wordToken[81.82%]:stemmed|stopwords
  score: 0.5973
"		
SYMP:0000021	IAO:0000115	en	A neurological and physiological symptom that is characterized by a mental disturbance characterized by confusion, disordered speech, and hallucinations.	es	Un síntoma neurológico y fisiológico que se caracteriza por un trastorno mental caracterizado por confusión, trastornos del habla y alucinaciones.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										0450b13e1d21a38				
SYMP:0000021	rdfs:label	en	delirium	es	delirio	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	delirium	Google Translate	2026-02-14	41d3e4384ab8249	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: bca3d7a3bf44b8e
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000021	rdfs:label	en	delirium	es	delirio	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										bca3d7a3bf44b8e				
SYMP:0000022	IAO:0000115	en	A neurological and physiological symptom that is characterized by a chronic feeling of emptiness, sadness, or inability to feel pleasure that may appear to happen for no clear reason.  Additionally one may experience feelings of hopelessness, pessimism, irritability, frustration, or restlessness, guilt, worthlessness and thoughts of death or suicide.	es	Síntoma neurológico y fisiológico que se caracteriza por una sensación crónica de vacío, tristeza o incapacidad para sentir placer que puede parecer que ocurre sin una razón clara.  Además se pueden experimentar sentimientos de desesperanza, pesimismo, irritabilidad, frustración o inquietud, culpa, inutilidad y pensamientos de muerte o suicidio.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A neurological and physiological symptom characterized by a chronic feeling of emptiness, sadness, or an inability to experience pleasure, which may seem to occur without a clear reason. Feelings of hopelessness, pessimism, irritability, frustration or restlessness, guilt, worthlessness, and thoughts of death or suicide may also be experienced.	Google Translate	2026-02-14	6bab36580e2dd09	0.6357999999999999	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 3559eaf0e85c531
  diff: chr:case|punct;wordToken[86.67%]:stopwords
  score: 0.6587
- method: backtranslation-comparison
  diff: chr:case|punct;wordToken[80.65%]:stopwords
  score: 0.6129
"		
SYMP:0000022	IAO:0000115	en	A neurological and physiological symptom that is characterized by a chronic feeling of emptiness, sadness, or inability to feel pleasure that may appear to happen for no clear reason.  Additionally one may experience feelings of hopelessness, pessimism, irritability, frustration, or restlessness, guilt, worthlessness and thoughts of death or suicide.	es	Un síntoma neurológico y fisiológico que se caracteriza por una sensación crónica de vacío, tristeza o incapacidad para sentir placer, que puede aparecer sin motivo aparente. Además, se pueden experimentar sentimientos de desesperanza, pesimismo, irritabilidad, frustración o inquietud, culpa, inutilidad y pensamientos de muerte o suicidio.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										3559eaf0e85c531				
SYMP:0000022	rdfs:label	en	depression	es	depresión	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	depression	Google Translate	2026-02-14	9084afd4088983c	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 9d464959b974030
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000022	rdfs:label	en	depression	es	depresión	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										9d464959b974030				
SYMP:0000023	IAO:0000115	en	A confusion that is characterized by an usually transient state of confusion especially as to time, place, or identity; often as a result of disease or drugs.	es	Una confusión que se caracteriza por un estado de confusión habitualmente transitorio, especialmente en cuanto al tiempo, el lugar o la identidad; a menudo como consecuencia de una enfermedad o de fármacos.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A confusion characterized by a state of usually transient confusion, especially regarding time, place, or identity; often as a result of illness or drugs.	Google Translate	2026-02-14	c0f324fe5c2d592	0.6362	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 1ff3ae2ea43dd71
  diff: chr:punct;wordToken[78.12%]
  score: 0.6484
- method: backtranslation-comparison
  diff: chr:punct;wordToken[80%]:stopwords
  score: 0.624
"		
